Michael 30,The Tracks Tavern and Grill,09/23/2021 11:47:07
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,127.0000,4.7165354330709,599
Skyy Orange BOMB,3372,,107.0000,2.8785046728972,308
Skyy Raspberry BOMB,3369,,91.0000,2.5054945054945,228
SHOT Seagrams VO,3325,,89.0000,2.0561797752809,183
SHOT Tullamore Dew,3327,,80.0000,2.65,212
BTL Miller High Life,3122,,59.0000,3.0847457627119,182
PINT Stein,3141,,49.0000,3.8265306122449,187.5
PINT Moon Man,3349,,45.0000,3,135
PINT Spotted Cow,3140,,42.0000,3.9285714285714,165
Skyy Peach BOMB,3367,,41.0000,2.9268292682927,120
PINT LKFT IPA,3136,,40.0000,3.45,138
PINT Miller High Life,3137,,38.0000,3,114
PINT LKFT Hazy Rabbit,3348,,33.0000,3.6818181818182,121.5
SHOT Cazadores Reposado,3479,,33.0000,3.2727272727273,108
Skyy Ginger BOMB,3371,,31.0000,2.1935483870968,68
PINT Miller Lite,3138,,28.0000,2.7857142857143,78
DBL RAIL Whiskey,3459,,28.0000,4.8035714285714,134.5
PINT Schlitz,3139,,27.0000,4.2962962962963,116
Skyy Cherry BOMB,3370,,24.0000,3.8333333333333,92
DBL Titos,3654,,22.0000,8,176
SHOT Hennessey,3450,,19.0000,4.7368421052632,90
PINT K4 Fantasy Factory,3351,,19.0000,4.0263157894737,76.5
CAN Coors Light,3116,,19.0000,3.7894736842105,72
CAN Press Blk/Hyb,3130,,16.0000,3.75,60
PINT Abita TurboDog,3353,,16.0000,3.9375,63
BTL Miller Lite,3391,,16.0000,3.046875,48.75
CAN PBR 16oz,3129,,15.0000,4,60
DBL RAIL Gin,3453,,15.0000,5,75
PIT Schlitz,3144,,14.0000,10.214285714286,143
HH PINT Abita Wrought Iron,3354,,14.0000,3.4285714285714,48
SHOT Fireball,3584,,13.0000,4,52
SHOT Dr McGullicuddys,3226,,12.0000,2.25,27
Bloody Mary,3199,,11.0000,7,77
PINT Beer of the Week,3356,,11.0000,2.1818181818182,24
DBL RAIL Brandy,3448,,11.0000,5,55
HH PINT Angry Orchard,3352,,10.0000,3.9,39
DBL Jim Beam,3530,,9.0000,7,63
DBL RAIL Rum,3457,,9.0000,5,45
HH PINT LKFT Oktoberfest,3697,,9.0000,3.5,31.5
DBL Captain Morgan,3496,,8.0000,8,64
DBL Makers Mark,3534,,8.0000,8,64
SHOT Rumpleminz,3242,,8.0000,4,32
SHOT Goldschlager,3230,,8.0000,4,32
BTL Bud Light,3114,,8.0000,4.5,36
BTL Pabst,3126,,7.0000,3.25,22.75
CAN Press Lime,3132,,7.0000,5,35
PIT Miller Lite,3143,,7.0000,11,77
DBL Jack Daniels,3526,,7.0000,8,56
SHOT Bulleit Rye,3590,,6.0000,4,24
SHOT Cazadores Blanco,3481,,5.0000,2.4,12
DBL Tanqueray,3488,,5.0000,8.2,41
DBL Bacardi,3492,,5.0000,6,30
SHOT Skyy Orange,3677,,5.0000,2.4,12
DBL Skyy Ginger,3672,,5.0000,7,35
PINT Guinness,3350,,5.0000,3.8,19
DBL of the WEEK,3251,,5.0000,6,30
Skyy Apricot BOMB,3368,,5.0000,1.6,8
CAN Crispin 16oz,3128,,5.0000,6,30
BTL Corona,3117,,5.0000,4.5,22.5
BTL MGD,3121,,4.0000,3.25,13
CAN Press Pom/Gin,3131,,4.0000,1.25,5
CAN Press GF/CAR,3133,,4.0000,5,20
DBL Hennessey,3449,,4.0000,11,44
Camel Lights,3247,,4.0000,10,40
SHOT Jose Cuervo,3475,,4.0000,3,12
SHOT Makers Mark,3535,,4.0000,4,16
SHOT Campari,3549,,4.0000,3,12
DBL Tullamore Dew,3536,,3.0000,8,24
SHOT Jack Daniels,3527,,3.0000,2.6666666666667,8
DBL Amaretto,3560,,3.0000,7,21
DBL Skyy Cherry,3670,,3.0000,7,21
SHOT Jager Bomb,3274,,3.0000,5,15
SHOT Jameson,3317,,3.0000,2.6666666666667,8
Chardonnay,3331,,3.0000,5,15
Pinot Grigio,3333,,3.0000,5,15
RAIL Whiskey,3340,,3.0000,3.5,10.5
PIT Spotted Cow,3145,,3.0000,15,45
Black Manhattan,3194,,3.0000,8,24
SHOT Jagermeister,3234,,3.0000,1.3333333333333,4
BTL Modelo Especial,3124,,3.0000,4.5,13.5
