Michael 30,The Tracks Tavern and Grill,09/23/2021 12:16:16
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,99.0000,5.1540404040404,510.25
BTL Miller High Life,3122,,79.0000,1.6044303797468,126.75
SHOT Tullamore Dew,3327,,65.0000,3.3846153846154,220
SHOT Cazadores Blanco,3481,,59.0000,3.6610169491525,216
PINT Spotted Cow,3140,,54.0000,3.9444444444444,213
PINT Stein,3141,,48.0000,2.9375,141
Skyy Cherry BOMB,3370,,43.0000,3.6279069767442,156
CAN PBR 16oz,3129,,42.0000,3.4285714285714,144
CAN Press Pom/Gin,3131,,37.0000,4.5945945945946,170
DBL Titos,3654,,37.0000,8.0810810810811,299
PINT LKFT IPA,3136,,34.0000,3.3970588235294,115.5
PIT Miller Lite,3143,,34.0000,11,374
PINT Moon Man,3349,,33.0000,3,99
CAN Press Blk/Hyb,3130,,30.0000,4.8333333333333,145
CAN Coors Light,3116,,30.0000,3.8666666666667,116
SHOT Seagrams VO,3325,,29.0000,1.0344827586207,30
BTL Miller Lite,3391,,26.0000,2.625,68.25
SHOT Fireball,3584,,25.0000,3.68,92
PIT Miller High Life,3142,,23.0000,11,253
CAN Press Lime,3132,,23.0000,4.7826086956522,110
CAN Press GF/CAR,3133,,21.0000,5,105
DBL Jack Daniels,3526,,21.0000,8,168
SHOT Fernet,3507,,20.0000,2.2,44
PINT LKFT Hazy Rabbit,3348,,20.0000,3.75,75
DBL RAIL Gin,3453,,19.0000,4.4736842105263,85
VBALL LITE,3410,,19.0000,0,0
VBALL HI-LIFE,3411,,19.0000,0,0
DBL RAIL Tequila,3461,,18.0000,5.0277777777778,90.5
PINT Miller High Life,3137,,17.0000,3,51
PINT Schlitz,3139,,16.0000,3,48
SHOT Rumpleminz,3242,,16.0000,3,48
PIT Moon Man,3357,,15.0000,15,225
PIT LKFT Hazy Rabbit,3359,,15.0000,15,225
Skyy Peach BOMB,3367,,15.0000,2.9333333333333,44
PIT Schlitz,3144,,14.0000,11,154
PIT Spotted Cow,3145,,14.0000,15,210
BTL Corona,3117,,14.0000,4.5,63
DBL RAIL Whiskey,3459,,14.0000,4.9285714285714,69
SHOT Cazadores Reposado,3479,,14.0000,3.4285714285714,48
DBL Makers Mark,3534,,13.0000,8.1538461538462,106
PIT Stein,3146,,13.0000,15,195
Long Island,3204,,13.0000,8,104
DBL RAIL Rum,3457,,12.0000,4.4583333333333,53.5
SHOT Jameson,3317,,11.0000,3.2727272727273,36
CAN N.G. Staghorn,3135,,11.0000,4.0909090909091,45
DBL Jameson,3538,,11.0000,8,88
DBL Skyy Raspb,3668,,10.0000,7,70
BTL MGD,3121,,10.0000,3.25,32.5
VBALL SCHLITZ,3412,,9.0000,0,0
DBL Jim Beam,3530,,9.0000,7.3333333333333,66
DBl Smirnoff,3646,,8.0000,6,48
HH PINT LKFT Oktoberfest,3697,,8.0000,3.75,30
PINT Guinness,3350,,8.0000,3.25,26
HH PINT Angry Orchard,3352,,8.0000,3.75,30
DBL Hennessey,3449,,8.0000,13,104
SHOT Hennessey,3450,,8.0000,4.375,35
DBL Korbel,3452,,8.0000,6.25,50
BTL Modelo Especial,3124,,8.0000,4.5,36
CAN Schlitz 16oz,3134,,7.0000,4,28
OUTSIDE,3253,,7.0000,0,0
3rd Space Frog Weiss,3717,,7.0000,5,35
House Red,3699,,6.0000,4,24
DBL Ciroc,3636,,6.0000,9,54
DBL Cazadores Reposado,3478,,6.0000,5.8333333333333,35
DBL Captain Morgan,3496,,6.0000,8,48
Skyy Orange BOMB,3372,,6.0000,2,12
VBALL SPOT COW,3415,,6.0000,4,24
Bloody Mary,3199,,5.0000,7,35
DBL J. Walker Black,3605,,5.0000,11,55
DBL Absolut Citron,3656,,4.0000,8,32
PIT LKFT Oktoberfest,3691,,4.0000,15,60
DBL Bombay Sapphire,3486,,4.0000,8,32
 SHOT Crown Royal,3529,,4.0000,2,8
Absolut,3286,,4.0000,8.5,34
VBALL STEIN,3416,,4.0000,4,16
RAIL Vodka,3339,,4.0000,3.5,14
PIT LKFT IPA,3358,,3.0000,15,45
SHOT Car Bomb,3269,,3.0000,6,18
SHOT Liquid Cocaine,3277,,3.0000,4,12
Black Russian,3195,,3.0000,5,15
DBL Bulleit Rye,3589,,3.0000,8,24
SHOT Bulleit Rye,3590,,3.0000,4,12
DBL Seagrams 7,3594,,3.0000,7,21
DBL Bacardi Limon,3494,,3.0000,6,18
DBL Cazadores Blanco,3480,,3.0000,7,21
BTL Hop Refresher,3703,,3.0000,4.5,13.5
DBL Seagrams VO,3578,,3.0000,7,21
DBL Kesslers,3710,,2.0000,6,12
D.E. GF BOMB,3716,,2.0000,4,8
DBL Tanqueray,3488,,2.0000,8,16
DBL Bacardi,3492,,2.0000,6,12
DBL South. Comfort,3596,,2.0000,8,16
SHOT Campari,3549,,2.0000,3,6
DBL Crown Royal,3528,,2.0000,8,16
SHOT Jim Beam,3531,,2.0000,4,8
SHOT Makers Mark,3535,,2.0000,0,0
DBL Tullamore Dew,3536,,2.0000,8,16
Tullamore Dew,3537,,2.0000,5,10
BTL Bud Light,3114,,2.0000,4.5,9
Skyy Raspberry BOMB,3369,,2.0000,0,0
SHOT Jagermeister,3234,,2.0000,2,4
Bulleit Rye,3309,,2.0000,6,12
VBALL HAZY RABBIT,3418,,2.0000,4,8
VBALL Angry Orchard,3422,,2.0000,4,8
Hendricks Gin,3427,,1.0000,5.5,5.5
SHOT RAIL Brandy,3447,,1.0000,3,3
DBL RAIL Brandy,3448,,1.0000,6.5,6.5
VBALL Summer Shandy,3421,,1.0000,4,4
SHOT RAIL GIN,3454,,1.0000,3,3
SHOT RAIL Vodka,3456,,1.0000,3,3
RAIL Whiskey,3340,,1.0000,3.5,3.5
VBALL LKFT IPA,3417,,1.0000,4,4
