Michael 30,The Tracks Tavern and Grill,09/23/2021 11:59:11
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,99.0000,5.2550505050505,520.25
PIT Miller Lite,3143,,64.0000,10.828125,693
SHOT Tullamore Dew,3327,,62.0000,2.6451612903226,164
SHOT Skyy,3663,,56.0000,3,168
PINT Spotted Cow,3140,,45.0000,3.6333333333333,163.5
BTL Miller High Life,3122,,40.0000,2.68125,107.25
PIT Spotted Cow,3145,,30.0000,15,450
SHOT Seagrams VO,3325,,30.0000,1.9,57
DBL Titos,3654,,30.0000,7.9333333333333,238
SHOT Cazadores Blanco,3481,,30.0000,4,120
SHOT RAIL GIN,3454,,29.0000,2.3793103448276,69
PINT Stein,3141,,29.0000,3.9310344827586,114
Skyy Cherry BOMB,3370,,25.0000,3.36,84
PIT Schlitz,3144,,22.0000,8.5,187
DBL RAIL Whiskey,3459,,22.0000,4.8863636363636,107.5
CAN PBR 16oz,3129,,20.0000,3.8,76
VBALL LITE,3410,,20.0000,0,0
PINT LKFT Hazy Rabbit,3348,,20.0000,4.2,84
DBL RAIL Gin,3453,,19.0000,5.1842105263158,98.5
PINT LKFT IPA,3136,,19.0000,3.7105263157895,70.5
PINT Schlitz,3139,,18.0000,1.5,27
Skyy Peach BOMB,3367,,18.0000,2.8888888888889,52
CAN Press Ling/Eld,3709,,18.0000,5,90
BTL Miller Lite,3391,,16.0000,2.84375,45.5
SHOT Rumpleminz,3242,,15.0000,4,60
DBL RAIL Rum,3457,,15.0000,3.1,46.5
Skyy Apricot BOMB,3368,,14.0000,3.1428571428571,44
SHOT Jameson,3317,,13.0000,2.1538461538462,28
PIT Miller High Life,3142,,13.0000,9.3076923076923,121
SHOT Skyy Peach,3665,,13.0000,0,0
SHOT Jose Cuervo,3475,,12.0000,3,36
SHOT Cazadores Reposado,3479,,12.0000,2,24
CAN Press GF/CAR,3133,,12.0000,5,60
PINT Beer of the Week,3356,,12.0000,4.5,54
PINT Moon Man,3349,,10.0000,2.25,22.5
SHOT Campari,3549,,10.0000,3,30
SHOT Fireball,3584,,10.0000,4,40
SHOT Titos,3655,,9.0000,1.3333333333333,12
Skyy Raspberry BOMB,3369,,9.0000,4,36
CAN Press Pom/Gin,3131,,9.0000,5,45
CAN Press Lime,3132,,8.0000,5,40
BTL Corona,3117,,8.0000,4.5,36
Skyy Ginger BOMB,3371,,8.0000,4,32
HH PINT Angry Orchard,3352,,8.0000,3.9375,31.5
PIT LKFT IPA,3358,,8.0000,15,120
DBL Captain Morgan,3496,,8.0000,8,64
SHOT Absolut Citron,3657,,7.0000,4,28
PIT LKFT Hazy Rabbit,3359,,7.0000,15,105
Skyy Orange BOMB,3372,,7.0000,4,28
VBALL SPOT COW,3415,,7.0000,4,28
OUTSIDE,3253,,7.0000,0,0
BTL MGD,3121,,6.0000,3.25,19.5
CAN Press Blk/Hyb,3130,,6.0000,5,30
PIT Moon Man,3357,,6.0000,15,90
RAIL Gin,3341,,6.0000,3.5,21
DBL Skyy Raspb,3668,,6.0000,7,42
DBL Jack Daniels,3526,,6.0000,8,48
SHOT Patron XO,3477,,6.0000,2.6666666666667,16
SHOT RAIL Whiskey,3460,,6.0000,3,18
DBL RAIL Tequila,3461,,6.0000,5.0833333333333,30.5
DBL Stoli Razz,3644,,5.0000,8,40
PINT Guinness,3350,,5.0000,3,15
VBALL SCHLITZ,3412,,5.0000,0,0
CAN Coors Light,3116,,5.0000,4,20
BTL Modelo Especial,3124,,5.0000,4.5,22.5
CAN Crispin 16oz,3128,,5.0000,6,30
PINT Miller High Life,3137,,4.0000,3,12
SHOT Dr McGullicuddys,3226,,4.0000,0,0
SHOT Goldschlager,3230,,4.0000,4,16
PIT Stein,3146,,4.0000,15,60
DBL RAIL Brandy,3448,,4.0000,5.25,21
DBl Smirnoff,3646,,4.0000,6,24
DBL Seagrams 7,3594,,4.0000,7,28
DBL Skyy Ginger,3672,,4.0000,7,28
DBL Skyy Orange,3676,,4.0000,8.5,34
SHOT RAIL Vodka,3456,,4.0000,3,12
DBL Cazadores Reposado,3478,,4.0000,7,28
DBL Jameson,3538,,4.0000,8,32
DBL Makers Mark,3534,,3.0000,8,24
DBL Bulleit Bourbon,3587,,3.0000,8,24
DBL Cazadores Blanco,3480,,3.0000,7,21
DBL Ketel One,3658,,3.0000,8,24
DBL Bulleit Rye,3589,,3.0000,8,24
SHOT Skyy Apricot,3667,,3.0000,0,0
Mimosa,3206,,3.0000,2.6666666666667,8
BTL Blue Moon,3113,,3.0000,4.5,13.5
BTL Pabst,3126,,3.0000,2.1666666666667,6.5
BTL Spaten Lager,3127,,2.0000,5,10
CAN Schlitz 16oz,3134,,2.0000,4,8
VBALL STEIN,3416,,2.0000,4,8
VBALL LKFT IPA,3417,,2.0000,4,8
VBALL HAZY RABBIT,3418,,2.0000,4,8
PIT Angry Orchard,3361,,2.0000,15,30
Bloody Mary,3199,,2.0000,7,14
Absolut,3286,,2.0000,8,16
DBL Ciroc,3636,,2.0000,9,18
SHOT J. Walker Red,3608,,2.0000,5,10
DBL Hendricks Gin,3485,,2.0000,9,18
DBL Tanqueray,3488,,2.0000,4,8
DBL Campari,3548,,2.0000,7,14
SHOT Captain Morgan,3497,,2.0000,4,8
DBL Jim Beam,3530,,2.0000,7,14
DBL Coconut Jack,3498,,1.0000,6,6
SHOT Jack Daniels,3527,,1.0000,4,4
DBL Crown Royal,3528,,1.0000,8,8
 SHOT Crown Royal,3529,,1.0000,4,4
SHOT Baileys Irish,3541,,1.0000,4,4
SHOT Bulleit Bourbon,3588,,1.0000,0,0
DBL Bacardi,3492,,1.0000,6,6
SHOT RAIL Rum,3458,,1.0000,3,3
DBL Jose Cuervo,3474,,1.0000,6,6
