Michael 30,The Tracks Tavern and Grill,09/23/2021 11:34:46
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,189.0000,5.2513227513228,992.5
BTL Miller High Life,3122,,128.0000,3.25,416
SHOT Tullamore Dew,3327,,84.0000,4,336
PINT Spotted Cow,3140,,73.0000,3.8835616438356,283.5
PINT Stein,3141,,73.0000,4.1301369863014,301.5
OUTSIDE,3253,,68.0000,0,0
Skyy Raspberry BOMB,3369,,68.0000,4,272
SHOT of the WEEK,3254,,65.0000,3,195
PIT Miller Lite,3143,,64.0000,11,704
Skyy Orange BOMB,3372,,64.0000,4,256
PINT Miller Lite,3138,,54.0000,3,162
PINT LKFT IPA,3136,,53.0000,3.8207547169811,202.5
PINT Schlitz,3139,,52.0000,3,156
PINT Beer of the Week,3356,,49.0000,3,147
SHOT Seagrams VO,3325,,46.0000,3,138
CAN Coors Light,3116,,45.0000,4,180
DBL RAIL Rum,3457,,41.0000,5.0975609756098,209
PINT LKFT Hazy Rabbit,3348,,40.0000,4.0125,160.5
PINT Miller High Life,3137,,38.0000,3,114
BTL Miller Lite,3391,,37.0000,3.25,120.25
PIT Schlitz,3144,,35.0000,11,385
PIT Miller High Life,3142,,34.0000,11,374
Skyy Cherry BOMB,3370,,34.0000,4,136
CAN Press Blk/Hyb,3130,,33.0000,5,165
DBL RAIL Whiskey,3459,,30.0000,5.4666666666667,164
PIT Beer of the Week,3362,,27.0000,11,297
PINT Moon Man,3349,,27.0000,3.8333333333333,103.5
Bloody Mary,3199,,25.0000,7.16,179
CAN PBR 16oz,3129,,25.0000,4,100
PIT Spotted Cow,3145,,25.0000,14.6,365
SHOT Skyy,3663,,23.0000,3,69
CAN Press Lime,3132,,21.0000,5,105
HH PINT Abita Wrought Iron,3354,,21.0000,3.8571428571429,81
DBL RAIL Gin,3453,,21.0000,4.7857142857143,100.5
PIT LKFT Hazy Rabbit,3359,,19.0000,15,285
Skyy Apricot BOMB,3368,,18.0000,4,72
CAN Oberon 16oz,3678,,18.0000,5,90
DBL Skyy Cherry,3670,,17.0000,7,119
HH PINT Angry Orchard,3352,,17.0000,3.8823529411765,66
CAN Press GF/CAR,3133,,17.0000,5,85
PIT Stein,3146,,16.0000,15,240
PIT Moon Man,3357,,16.0000,15,240
PIT LKFT IPA,3358,,16.0000,14.375,230
Skyy Peach BOMB,3367,,16.0000,4,64
PINT Summer Shandy,3425,,16.0000,4.21875,67.5
DBL Titos,3654,,15.0000,8,120
VBALL LITE,3410,,14.0000,0,0
VBALL HI-LIFE,3411,,14.0000,0,0
Camel Lights,3247,,14.0000,10,140
PINT Abita TurboDog,3353,,13.0000,3.2307692307692,42
SHOT Cazadores Blanco,3481,,13.0000,4,52
DBL RAIL Tequila,3461,,12.0000,4.9583333333333,59.5
PINT K4 Fantasy Factory,3351,,12.0000,4.375,52.5
CAN Press Pom/Gin,3131,,12.0000,5,60
DBL Skyy Orange,3676,,12.0000,7.1666666666667,86
DBL Jack Daniels,3526,,11.0000,8,88
DBL RAIL Brandy,3448,,11.0000,4.4090909090909,48.5
SHOT Hennessey,3450,,11.0000,5,55
DBL Jim Beam,3530,,10.0000,7,70
SHOT Jameson,3317,,10.0000,4,40
Cocktail of the Week,3250,,9.0000,4,36
SHOT Rumpleminz,3242,,9.0000,4,36
DBL Tullamore Dew,3536,,9.0000,8,72
SHOT Fireball,3584,,9.0000,4,36
SHOT Cazadores Reposado,3479,,9.0000,4,36
