Michael 30,The Tracks Tavern and Grill,09/23/2021 10:36:26
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
RAIL Vodka,3339,,160.0000,4.9265625,788.25
PIT Miller Lite,3143,,99.0000,11,1089
Skyy Raspberry BOMB,3369,,87.0000,4,348
BTL Miller High Life,3122,,86.0000,3.25,279.5
PINT LKFT IPA,3136,,73.0000,3.4520547945205,252
PINT Stein,3141,,64.0000,3.8671875,247.5
PINT Miller High Life,3137,,53.0000,3,159
PIT Schlitz,3144,,53.0000,11,583
PINT Moon Man,3349,,52.0000,3.6057692307692,187.5
SHOT Tullamore Dew,3327,,50.0000,3.84,192
PINT Miller Lite,3138,,45.0000,3,135
OUTSIDE,3253,,45.0000,0,0
PINT Spotted Cow,3140,,42.0000,3.9285714285714,165
PIT Miller High Life,3142,,42.0000,11,462
RAIL Whiskey,3340,,41.0000,4.9390243902439,202.5
SHOT Seagrams VO,3325,,40.0000,3,120
Skyy Ginger BOMB,3371,,39.0000,4,156
Skyy Orange BOMB,3372,,38.0000,4,152
PIT Spotted Cow,3145,,36.0000,15,540
CAN PBR 16oz,3129,,34.0000,4,136
RAIL Tequila,3344,,32.0000,4.6875,150
Cazadores Reposado,3281,,31.0000,4.1935483870968,130
CAN Coors Light,3116,,29.0000,4,116
PINT Beer of the Week,3356,,29.0000,3,87
Titos,3307,,28.0000,7.5267857142857,210.75
PIT Beer of the Week,3362,,26.0000,11,286
CAN Press Blk/Hyb,3130,,23.0000,5,115
PIT Stein,3146,,23.0000,15,345
PIT Moon Man,3357,,21.0000,15,315
Skyy Cherry BOMB,3370,,21.0000,4,84
Jim Beam,3318,,21.0000,7.1428571428571,150
BTL Corona,3117,,20.0000,4.5,90
Skyy Cherry,3297,,20.0000,5.85,117
SHOT of the WEEK,3254,,20.0000,1.65,33
SHOT Jameson,3317,,19.0000,5.3157894736842,101
HH PINT Angry Orchard,3352,,18.0000,3.5,63
HH PINT Abita Wrought Iron,3354,,18.0000,4,72
Hennessey,3190,,18.0000,6.9444444444444,125
BTL Miller Lite,3391,,16.0000,3.25,52
VBALL LITE,3410,,16.0000,0,0
PINT Abita TurboDog,3353,,15.0000,3.8,57
PINT K4 Fantasy Factory,3351,,14.0000,4.0714285714286,57
Cazadores Blanco,3280,,14.0000,4.2142857142857,59
SHOT Goldschlager,3230,,12.0000,4,48
PINT Schlitz,3139,,12.0000,3,36
RAIL Rum,3343,,12.0000,4.75,57
Skyy Watermelon BOMB,3374,,12.0000,4,48
RAIL Gin,3341,,11.0000,4.6818181818182,51.5
Absolut,3286,,11.0000,7.9090909090909,87
Jack Daniels,3315,,10.0000,7.4,74
PINT O&apos;&apos;so Hop Debacle,3355,,9.0000,4,36
PIT LKFT IPA,3358,,9.0000,15,135
Skyy Apricot BOMB,3368,,9.0000,4,36
Skyy Orange,3299,,9.0000,4.8333333333333,43.5
Cuervo Gold,3282,,9.0000,4,36
CAN Press Lime,3132,,9.0000,5,45
CAN Press Pom/Gin,3131,,7.0000,5,35
Camel Lights,3247,,7.0000,9,63
Bacardi,3255,,7.0000,6,42
VBALL SCHLITZ,3412,,7.0000,0,0
PINT Guinness,3350,,7.0000,3,21
VBALL STEIN,3416,,6.0000,4,24
PINT Summer Shandy,3425,,6.0000,2.75,16.5
PIT K4 Fantasy Factory,3360,,6.0000,15,90
BTL Bud Light,3388,,6.0000,4.5,27
Captain Morgan,3258,,6.0000,7,42
CAN N.G. Staghorn,3135,,6.0000,5,30
CAN Press GF/CAR,3133,,5.0000,5,25
BTL Pabst,3126,,5.0000,3.25,16.25
BTL Bud Light,3114,,5.0000,4.5,22.5
Bloody Mary,3199,,5.0000,7,35
Mango Mimosa,3205,,5.0000,6,30
SHOT Rumpleminz,3242,,5.0000,4,20
Absolut Citron,3287,,5.0000,8,40
VBALL Beer of the Week,3413,,5.0000,0,0
Jack Daniels Honey,3316,,5.0000,6.4,32
Fireball,3313,,5.0000,4.6,23
