Michael 30,The Tracks Tavern and Grill,09/23/2021 11:46:38
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
BTL Miller High Life,3122,,141.0000,1.4521276595745,204.75
Skyy Raspberry BOMB,3369,,134.0000,2.5671641791045,344
SHOT Seagrams VO,3325,,117.0000,1.5641025641026,183
SHOT Tullamore Dew,3327,,110.0000,2.5818181818182,284
DBL RAIL Vodka,3455,,92.0000,4.5978260869565,423
Skyy Orange BOMB,3372,,90.0000,2.0444444444444,184
PINT LKFT Hazy Rabbit,3348,,54.0000,3.8888888888889,210
PINT Schlitz,3139,,50.0000,2.58,129
PINT Stein,3141,,43.0000,3.8023255813953,163.5
PINT Spotted Cow,3140,,42.0000,4.0714285714286,171
BTL Miller Lite,3391,,37.0000,3.1621621621622,117
SHOT Cazadores Reposado,3479,,34.0000,3.4117647058824,116
CAN PBR 16oz,3129,,32.0000,4,128
PINT LKFT IPA,3136,,31.0000,3.7741935483871,117
DBL RAIL Rum,3457,,30.0000,4.55,136.5
PINT Beer of the Week,3356,,28.0000,3,84
DBL RAIL Gin,3453,,26.0000,4.8846153846154,127
SHOT Jameson,3317,,25.0000,2.72,68
PINT Miller High Life,3137,,25.0000,2.64,66
DBL RAIL Whiskey,3459,,23.0000,4.5869565217391,105.5
PIT Schlitz,3144,,21.0000,9.952380952381,209
SHOT Cazadores Blanco,3481,,19.0000,2.9473684210526,56
Bloody Mary,3199,,17.0000,7.1764705882353,122
PIT Miller Lite,3143,,16.0000,11,176
DBL Skyy Ginger,3672,,16.0000,7,112
PINT Moon Man,3349,,15.0000,3.7,55.5
RAIL Vodka,3339,,14.0000,3.25,45.5
HH PINT Abita Wrought Iron,3354,,14.0000,3.2142857142857,45
PINT Abita TurboDog,3353,,13.0000,3.3461538461538,43.5
Skyy Ginger BOMB,3371,,13.0000,0,0
SHOT Hennessey,3450,,12.0000,4.5833333333333,55
SHOT Campari,3549,,12.0000,2.25,27
PINT Guinness,3350,,12.0000,3.5,42
SHOT Dr McGullicuddys,3226,,12.0000,2.5,30
PINT Miller Lite,3138,,12.0000,3,36
SHOT Goldschlager,3230,,11.0000,2.1818181818182,24
DBL RAIL Brandy,3448,,11.0000,5.0454545454545,55.5
DBL Hennessey,3449,,10.0000,9.9,99
RAIL Whiskey,3340,,10.0000,3.5,35
CAN Press Blk/Hyb,3130,,10.0000,3,30
PINT K4 Fantasy Factory,3351,,9.0000,4,36
HH PINT Angry Orchard,3352,,8.0000,3.5625,28.5
