Michael 30,The Tracks Tavern and Grill,09/23/2021 11:48:05
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
BTL Miller High Life,3122,,136.0000,2.2463235294118,305.5
DBL RAIL Vodka,3455,,136.0000,4.8051470588235,653.5
Skyy Orange BOMB,3372,,114.0000,2.0701754385965,236
SHOT Seagrams VO,3325,,76.0000,1.1447368421053,87
SHOT Tullamore Dew,3327,,65.0000,3.3230769230769,216
PINT Miller High Life,3137,,54.0000,2.9444444444444,159
Skyy Ginger BOMB,3371,,53.0000,1.9622641509434,104
PINT Stein,3141,,49.0000,3.8265306122449,187.5
PINT Moon Man,3349,,47.0000,2.8085106382979,132
Skyy Raspberry BOMB,3369,,47.0000,2.9787234042553,140
PINT Spotted Cow,3140,,42.0000,3.9642857142857,166.5
SHOT Jameson,3317,,36.0000,2.8888888888889,104
PINT LKFT Hazy Rabbit,3348,,31.0000,3.1935483870968,99
PINT LKFT IPA,3136,,31.0000,3.5322580645161,109.5
PINT Schlitz,3139,,28.0000,3,84
BTL Miller Lite,3391,,26.0000,2.375,61.75
PINT Miller Lite,3138,,24.0000,2.625,63
BTL Pabst,3126,,22.0000,3.1022727272727,68.25
RAIL Vodka,3339,,20.0000,2.625,52.5
DBL RAIL Whiskey,3459,,20.0000,4.9,98
DBL Titos,3654,,20.0000,8,160
PIT Schlitz,3144,,17.0000,10.352941176471,176
SHOT Rumpleminz,3242,,16.0000,3,48
PINT Beer of the Week,3356,,14.0000,3,42
Bloody Mary,3199,,14.0000,7.0714285714286,99
HH PINT Abita Wrought Iron,3354,,13.0000,3,39
SHOT Cazadores Reposado,3479,,13.0000,3.3846153846154,44
CAN Press Blk/Hyb,3130,,12.0000,5,60
BTL Bud Light,3114,,11.0000,4.5,49.5
SHOT Dr McGullicuddys,3226,,11.0000,1.9090909090909,21
SHOT Cazadores Blanco,3481,,11.0000,3.6363636363636,40
DBL Captain Morgan,3496,,11.0000,8,88
SHOT Hennessey,3450,,11.0000,5,55
DBL RAIL Gin,3453,,11.0000,5.2272727272727,57.5
SHOT Fernet,3507,,10.0000,3.6,36
DBL Skyy Ginger,3672,,10.0000,7,70
DBL Bulleit Bourbon,3587,,10.0000,8,80
PIT Spotted Cow,3145,,10.0000,15,150
PIT Miller Lite,3143,,9.0000,11,99
DBL Jack Daniels,3526,,9.0000,8,72
Skyy Cherry BOMB,3370,,9.0000,3.1111111111111,28
SHOT Bulleit Bourbon,3588,,8.0000,3.5,28
SHOT Goldschlager,3230,,8.0000,2.5,20
Sangria,3210,,8.0000,6,48
CAN PBR 16oz,3129,,8.0000,4,32
BTL Corona,3117,,7.0000,3.8571428571429,27
HH PINT Angry Orchard,3352,,7.0000,3.4285714285714,24
Skyy Peach BOMB,3367,,7.0000,1.7142857142857,12
Skyy Watermelon BOMB,3374,,7.0000,2.8571428571429,20
DBL RAIL Brandy,3448,,7.0000,5.8571428571429,41
SHOT RAIL Vodka,3456,,7.0000,2.1428571428571,15
DBL RAIL Rum,3457,,6.0000,4.75,28.5
DBL RAIL Tequila,3461,,6.0000,5.25,31.5
SHOT Fireball,3584,,6.0000,2.6666666666667,16
SHOT Pearl Cucumber,3641,,6.0000,2.6666666666667,16
DBL Crown Royal,3528,,6.0000,8,48
SHOT Titos,3655,,6.0000,4,24
SHOT Skyy Raspb,3669,,6.0000,2,12
PINT Guinness,3350,,6.0000,3.6666666666667,22
PINT K4 Fantasy Factory,3351,,6.0000,3.75,22.5
RAIL Rum,3343,,6.0000,3.5,21
SHOT Jager Bomb,3274,,6.0000,1.6666666666667,10
CAN Schlitz 16oz,3134,,6.0000,4,24
BTL Modelo Especial,3124,,5.0000,4.5,22.5
CAN Coors Light,3116,,5.0000,4,20
Trinidad Tea,3213,,5.0000,6.4,32
SHOT Jagermeister,3234,,5.0000,3.2,16
PINT Abita TurboDog,3353,,5.0000,3.9,19.5
DBL Jameson,3538,,5.0000,8,40
SHOT RAIL Tequila,3462,,5.0000,3,15
DBL Hennessey,3449,,5.0000,11,55
SHOT RAIL GIN,3454,,5.0000,2.4,12
SHOT Campari,3549,,4.0000,1.5,6
DBL Ketel One,3658,,4.0000,8,32
DBL of the WEEK,3251,,4.0000,6,24
BTL Budweiser,3115,,4.0000,4.5,18
BTL LKFT Fixed Gear,3120,,4.0000,5,20
PIT Stein,3146,,3.0000,15,45
Absolut,3286,,3.0000,7,21
Bag Snacks,3246,,3.0000,0.5,1.5
Titos,3307,,3.0000,5,15
DBL Bacardi,3492,,3.0000,6,18
Skyy Apricot BOMB,3368,,3.0000,4,12
DBL Cazadores Blanco,3480,,3.0000,7,21
SHOT Jack Daniels,3527,,3.0000,4,12
DBL Jim Beam,3530,,2.0000,7,14
DBL Jack D Honey,3532,,2.0000,8,16
DBL Makers Mark,3534,,2.0000,8,16
SHOT Kraken,3501,,2.0000,4,8
DBL Tanqueray,3488,,2.0000,8,16
PIT K4 Fantasy Factory,3360,,2.0000,15,30
SHOT Patron XO,3477,,2.0000,4,8
SHOT Bulleit Rye,3590,,2.0000,4,8
SHOT Amaretto,3561,,2.0000,3,6
Jameson,3539,,2.0000,5,10
DBL Skyy Cherry,3670,,2.0000,7,14
SHOT Skyy Apricot,3667,,2.0000,0,0
SHOT Skyy Ginger,3673,,2.0000,3,6
DBL Skyy Orange,3676,,2.0000,3.5,7
SHOT Skyy Orange,3677,,2.0000,1.5,3
Camel Lights,3247,,2.0000,10,20
Baileys Irish,3221,,2.0000,5,10
Mango Mimosa,3205,,2.0000,0,0
Captain Morgan,3258,,2.0000,5,10
Mind Eraser,3267,,2.0000,6,12
Tully Peach Tea,3214,,2.0000,8,16
BTL MGD,3121,,2.0000,3.25,6.5
BTL LH Milk Stout,3119,,1.0000,6,6
BTL Blue Moon,3113,,1.0000,4.5,4.5
CAN Press Lime,3132,,1.0000,5,5
CAN Press GF/CAR,3133,,1.0000,5,5
Tanqueray,3219,,1.0000,5,5
Brew Crew Margarita,3200,,1.0000,7,7
Long Island,3204,,1.0000,8,8
PIT Miller High Life,3142,,1.0000,11,11
Black Manhattan,3194,,1.0000,8,8
Skyy Mango,3298,,1.0000,4,4
Cazadores Blanco,3280,,1.0000,5,5
Cuervo Gold,3282,,1.0000,5,5
Mimosa,3206,,1.0000,4,4
Moscow Mule,3207,,1.0000,7,7
Camel Menthol,3248,,1.0000,10,10
RAIL Gin,3341,,1.0000,3.5,3.5
RAIL Brandy,3342,,1.0000,4.5,4.5
Seagrams 7,3324,,1.0000,4,4
Cab/Merlot,3329,,1.0000,5,5
PIT Moon Man,3357,,1.0000,15,15
PIT LKFT Hazy Rabbit,3359,,1.0000,15,15
DBL Skyy Raspb,3668,,1.0000,7,7
DBL Skyy Peach,3664,,1.0000,7,7
DBL Baileys Irish,3540,,1.0000,8,8
SHOT Baileys Irish,3541,,1.0000,4,4
 SHOT Crown Royal,3529,,1.0000,0,0
DBL J. Walker Red,3607,,1.0000,11,11
DBL Dewars,3609,,1.0000,8,8
SHOT D.E. Cranberry,3653,,1.0000,3,3
DBL Cazadores Reposado,3478,,1.0000,7,7
Tullamore Dew,3537,,1.0000,5,5
DBL Jagermeister,3513,,1.0000,8,8
