Michael 30,The Tracks Tavern and Grill,09/23/2021 11:57:40
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,65.0000,5.3230769230769,346
PINT Stein,3141,,44.0000,3.4772727272727,153
SHOT Seagrams VO,3325,,41.0000,1.609756097561,66
PIT Miller Lite,3143,,36.0000,11,396
PINT Spotted Cow,3140,,36.0000,3.9166666666667,141
SHOT Tullamore Dew,3327,,35.0000,2.5142857142857,88
PINT Abita TurboDog,3353,,32.0000,3.75,120
PIT Spotted Cow,3145,,30.0000,15,450
Skyy Cherry BOMB,3370,,28.0000,2.2857142857143,64
PIT Miller High Life,3142,,27.0000,11,297
SHOT Ketel One,3659,,25.0000,4,100
DBL Titos,3654,,23.0000,8.2608695652174,190
PINT Schlitz,3139,,23.0000,3,69
PINT Moon Man,3349,,22.0000,2.6590909090909,58.5
BTL of the Week,3696,,22.0000,3,66
PINT LKFT Hazy Rabbit,3348,,21.0000,3.2857142857143,69
CAN Press GF/CAR,3133,,21.0000,5,105
Skyy Apricot BOMB,3368,,18.0000,1.1111111111111,20
DBL RAIL Gin,3453,,18.0000,4.2222222222222,76
SHOT RAIL GIN,3454,,14.0000,1.9285714285714,27
DBL RAIL Tequila,3461,,14.0000,5.3214285714286,74.5
HH PINT Angry Orchard,3352,,14.0000,3.6428571428571,51
DBL RAIL Rum,3457,,14.0000,3.6428571428571,51
CAN Press Blk/Hyb,3130,,13.0000,5,65
CAN PBR 16oz,3129,,12.0000,3.6666666666667,44
SHOT Jameson,3317,,12.0000,2.3333333333333,28
DBL RAIL Whiskey,3459,,10.0000,5.2,52
VBALL SCHLITZ,3412,,10.0000,0,0
VBALL SPOT COW,3415,,10.0000,4,40
VBALL HI-LIFE,3411,,8.0000,0,0
PINT K4 Fantasy Factory,3351,,8.0000,3.75,30
CAN Coors Light,3116,,8.0000,4,32
BTL Corona,3117,,8.0000,4.5,36
PINT Miller High Life,3137,,8.0000,3,24
PIT Schlitz,3144,,8.0000,11,88
OUTSIDE,3253,,8.0000,0,0
PINT Miller Lite,3138,,7.0000,3,21
BTL Pabst,3126,,7.0000,1.3928571428571,9.75
RAIL Gin,3341,,7.0000,3,21
PIT Moon Man,3357,,7.0000,15,105
DBL Jameson,3538,,7.0000,8,56
DBl Smirnoff,3646,,7.0000,6,42
SHOT Jack Daniels,3527,,6.0000,4,24
Skyy Ginger BOMB,3371,,6.0000,0,0
PIT K4 Fantasy Factory,3360,,6.0000,15,90
PIT Stein,3146,,6.0000,15,90
CAN Schlitz 16oz,3134,,5.0000,4,20
VBALL LITE,3410,,5.0000,0,0
PIT LKFT Hazy Rabbit,3359,,5.0000,15,75
DBL Bulleit Bourbon,3587,,5.0000,8,40
SHOT Fireball,3584,,4.0000,4,16
DBL Skyy,3662,,4.0000,4,16
SHOT Jose Cuervo,3475,,4.0000,3,12
SHOT Kraken,3501,,4.0000,3,12
SHOT Cazadores Reposado,3479,,4.0000,2,8
DBL Skyy Raspb,3668,,4.0000,5.25,21
DBL Skyy Ginger,3672,,4.0000,5.25,21
PINT LKFT IPA,3136,,4.0000,4.5,18
CAN Press Pom/Gin,3131,,4.0000,3.75,15
CAN Press Lime,3132,,4.0000,5,20
Bloody Mary,3199,,4.0000,7,28
Sangria,3210,,4.0000,6,24
SHOT Goldschlager,3230,,4.0000,4,16
SHOT Rumpleminz,3242,,3.0000,1.3333333333333,4
SHOT Dr McGullicuddys,3226,,3.0000,3,9
Moscow Mule,3207,,3.0000,7,21
BTL Miller Lite,3391,,3.0000,1.0833333333333,3.25
House White,3698,,3.0000,4,12
SHOT RAIL Tequila,3462,,3.0000,3,9
DBL Jose Cuervo,3474,,3.0000,6,18
DBL Captain Morgan,3496,,3.0000,8,24
DBL Absolut Citron,3656,,3.0000,8,24
DBL Pearl Cucumber,3640,,3.0000,4.6666666666667,14
SHOT Pearl Cucumber,3641,,3.0000,2.6666666666667,8
SHOT Skyy,3663,,2.0000,3,6
SHOT Skyy Apricot,3667,,2.0000,0,0
DBL J. Walker Black,3605,,2.0000,11,22
SHOT Baileys Irish,3541,,2.0000,4,8
SHOT Peppermint,3571,,2.0000,0,0
SHOT Makers Mark,3535,,2.0000,4,8
SHOT RAIL Whiskey,3460,,2.0000,3,6
PINT Beer of the Week,3356,,2.0000,3,6
Pinot Grigio,3333,,2.0000,5,10
Absolut,3286,,2.0000,8,16
BTL Bud Light,3114,,2.0000,4.5,9
BTL Blue Moon,3113,,1.0000,4.5,4.5
BTL MGD,3121,,1.0000,3.25,3.25
BTL ODouls,3125,,1.0000,3.25,3.25
Cocktail of the Week,3250,,1.0000,4,4
Captain Morgan,3258,,1.0000,5,5
Coconut Jack,3259,,1.0000,4.5,4.5
SHOT Car Bomb,3269,,1.0000,6,6
Cuervo Gold,3282,,1.0000,5,5
Patron XO,3285,,1.0000,5,5
Skyy Raspberry,3302,,1.0000,4,4
Bulleit Bourbon,3308,,1.0000,5,5
Jack Daniels,3315,,1.0000,5,5
Chardonnay,3331,,1.0000,0,0
VBALL STEIN,3416,,1.0000,4,4
VBALL LKFT IPA,3417,,1.0000,4,4
VBALL HAZY RABBIT,3418,,1.0000,4,4
SHOT Korbel,3451,,1.0000,3,3
PIT Abita TurboDog,3363,,1.0000,15,15
SHOT Jack Ds Honey,3533,,1.0000,4,4
DBL Makers Mark,3534,,1.0000,8,8
SHOT Fernet,3507,,1.0000,0,0
DBL Patron XO,3476,,1.0000,7,7
DBL Cazadores Reposado,3478,,1.0000,7,7
DBL Cazadores Blanco,3480,,1.0000,7,7
DBL Hendricks Gin,3485,,1.0000,0,0
DBL Bacardi Limon,3494,,1.0000,6,6
Jameson,3539,,1.0000,5,5
SHOT Bulleit Bourbon,3588,,1.0000,0,0
Canad. Club,3592,,1.0000,4.5,4.5
DBL Ketel One,3658,,1.0000,0,0
