Michael 30,The Tracks Tavern and Grill,09/23/2021 11:45:52
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,131.0000,4.9732824427481,651.5
Skyy Orange BOMB,3372,,87.0000,1.7931034482759,156
SHOT Seagrams VO,3325,,84.0000,1.8928571428571,159
SHOT Tullamore Dew,3327,,84.0000,2.4285714285714,204
Skyy Raspberry BOMB,3369,,82.0000,2.0975609756098,172
PINT Spotted Cow,3140,,65.0000,3.8076923076923,247.5
PINT Stein,3141,,65.0000,4.0384615384615,262.5
PINT Schlitz,3139,,64.0000,2.859375,183
BTL Miller High Life,3122,,63.0000,2.734126984127,172.25
PINT LKFT IPA,3136,,40.0000,3.6,144
PINT Moon Man,3349,,38.0000,3.7105263157895,141
SHOT Fernet,3507,,37.0000,2.8108108108108,104
DBL RAIL Whiskey,3459,,35.0000,5.0714285714286,177.5
Skyy Ginger BOMB,3371,,34.0000,2.1176470588235,72
PINT LKFT Hazy Rabbit,3348,,33.0000,3.5909090909091,118.5
BTL Miller Lite,3391,,32.0000,3.046875,97.5
PINT Miller High Life,3137,,31.0000,3,93
SHOT Hennessey,3450,,30.0000,4.6666666666667,140
PIT Schlitz,3144,,17.0000,11,187
CAN Press Blk/Hyb,3130,,17.0000,4.7058823529412,80
SHOT Jameson,3317,,17.0000,3.0588235294118,52
PINT Guinness,3350,,15.0000,4.4,66
Bloody Mary,3199,,15.0000,7.1333333333333,107
PINT Miller Lite,3138,,15.0000,3,45
HH PINT Abita Wrought Iron,3354,,14.0000,3.4285714285714,48
PINT Beer of the Week,3356,,14.0000,3,42
DBL RAIL Gin,3453,,14.0000,5.0714285714286,71
SHOT Dr McGullicuddys,3226,,13.0000,2.0769230769231,27
PIT Miller Lite,3143,,13.0000,11,143
DBL Titos,3654,,12.0000,7.5,90
SHOT Cazadores Reposado,3479,,11.0000,2.5454545454545,28
DBL Captain Morgan,3496,,11.0000,8,88
CAN PBR 16oz,3129,,11.0000,4,44
BTL Corona,3117,,11.0000,4.5,49.5
SHOT Goldschlager,3230,,11.0000,3.6363636363636,40
DBL of the WEEK,3251,,10.0000,5,50
Skyy Peach BOMB,3367,,10.0000,3.2,32
Skyy Apricot BOMB,3368,,10.0000,4,40
CAN Coors Light,3116,,10.0000,4,40
Irish Coffee,3202,,10.0000,6.3,63
PINT Abita TurboDog,3353,,9.0000,3.5,31.5
SHOT Bulleit Rye,3590,,9.0000,4,36
DBL Skyy Ginger,3672,,9.0000,7,63
DBL Jim Beam,3530,,8.0000,7,56
Camel Lights,3247,,8.0000,10,80
PINT K4 Fantasy Factory,3351,,7.0000,3.6428571428571,25.5
DBL RAIL Tequila,3461,,7.0000,4.1428571428571,29
DBL Ketel One,3658,,7.0000,8,56
DBL Skyy,3662,,7.0000,4.2857142857143,30
SHOT Skyy Raspb,3669,,6.0000,3,18
DBL RAIL Brandy,3448,,6.0000,5.3333333333333,32
DBL Jameson,3538,,6.0000,8,48
DBL Bacardi,3492,,6.0000,6,36
Skyy Cherry BOMB,3370,,6.0000,4,24
HH PINT Angry Orchard,3352,,5.0000,3.3,16.5
RAIL Vodka,3339,,5.0000,3.5,17.5
PIT Spotted Cow,3145,,5.0000,15,75
Mimosa,3206,,5.0000,4,20
Moscow Mule,3207,,5.0000,7,35
PIT Miller High Life,3142,,5.0000,11,55
BTL Bud Light,3114,,5.0000,4.5,22.5
BTL Budweiser,3115,,5.0000,4.5,22.5
CAN Press Pom/Gin,3131,,5.0000,5,25
BTL Pabst,3126,,4.0000,3.25,13
Skyy Cherry,3297,,4.0000,4,16
DBL Jack Daniels,3526,,4.0000,6,24
DBL Hennessey,3449,,4.0000,8.25,33
SHOT Cazadores Blanco,3481,,4.0000,3,12
DBL Tanqueray,3488,,4.0000,8,32
HH PINT LKFT Oktoberfest,3697,,4.0000,3.75,15
SHOT Pearl Cucumber,3641,,3.0000,4,12
DBl Smirnoff,3646,,3.0000,6,18
SHOT Bacardi Limon,3495,,3.0000,3,9
SHOT Fireball,3584,,3.0000,4,12
DBL Korbel,3452,,3.0000,6,18
DBL Jack D Honey,3532,,3.0000,8,24
SHOT Jack Ds Honey,3533,,3.0000,4,12
DBL Makers Mark,3534,,3.0000,8.6666666666667,26
Absolut,3286,,3.0000,8,24
Cocktail of the Week,3250,,3.0000,6,18
OUTSIDE,3253,,3.0000,0,0
SHOT Car Bomb,3269,,3.0000,6,18
BTL LKFT Fixed Gear,3120,,3.0000,5,15
CAN Press GF/CAR,3133,,3.0000,5,15
Black Manhattan,3194,,3.0000,8,24
Texas Cosmo,3211,,2.0000,8,16
Trinidad Tea,3213,,2.0000,8,16
Tully Peach Tea,3214,,2.0000,8,16
Tanqueray,3219,,2.0000,2.5,5
BTL ODouls,3125,,2.0000,3.25,6.5
CAN Press Lime,3132,,2.0000,5,10
BTL LH Milk Stout,3119,,2.0000,6,12
Bag Snacks,3246,,2.0000,0.375,0.75
Bulleit Bourbon,3308,,2.0000,5,10
Chardonnay,3331,,2.0000,5,10
Pinot Grigio,3333,,2.0000,5,10
PIT LKFT Hazy Rabbit,3359,,2.0000,15,30
SHOT Baileys Irish,3541,,2.0000,2,4
SHOT Campari,3549,,2.0000,3,6
DBL Meyers Dark,3504,,2.0000,6,12
DBL Bombay Sapphire,3486,,2.0000,8,16
SHOT Jose Cuervo,3475,,2.0000,3,6
 SHOT Crown Royal,3529,,2.0000,4,8
SHOT Skyy Watermelon,3674,,2.0000,3,6
DBL Skyy W-melon,3675,,1.0000,7,7
DBL Skyy Cherry,3670,,1.0000,7,7
SHOT Absolut,3661,,1.0000,4,4
DBL Bulleit Bourbon,3587,,1.0000,8,8
DBL Bulleit Rye,3589,,1.0000,8,8
DBL Absolut Citron,3656,,1.0000,8,8
DBL Patron XO,3476,,1.0000,7,7
SHOT Patron XO,3477,,1.0000,4,4
DBL Cazadores Reposado,3478,,1.0000,7,7
DBL RAIL Rum,3457,,1.0000,5.5,5.5
SHOT RAIL Brandy,3447,,1.0000,3,3
SHOT Bacardi,3493,,1.0000,3,3
SHOT Jack Daniels,3527,,1.0000,4,4
DBL Crown Royal,3528,,1.0000,8,8
DBL Amaretto,3560,,1.0000,7,7
DBL Tullamore Dew,3536,,1.0000,8,8
RAIL Whiskey,3340,,1.0000,3.5,3.5
RAIL Rum,3343,,1.0000,3.5,3.5
Cab/Merlot,3329,,1.0000,5,5
SHOT Jager Bomb,3274,,1.0000,5,5
Bacardi,3255,,1.0000,4,4
SHOT Rumpleminz,3242,,1.0000,4,4
